"","text","screen_name","user_id","created_at","favorite_count","retweet_count","location","followers_count","friends_count","account_lang","lang"
"103","<U+0001F3E0>HOUSE PARTY MV YouTube Streaming<U+0001F942>

Shiningstar1502 <U+0001F98B>
#<U+C288><U+C8FC><U+C640>_<U+C5D8><U+D504><U+C758>_<U+D558><U+C6B0><U+C2A4>_<U+D30C><U+D2F0>
#HouseParty
#SUPERJUNIOR
@SJofficial https://t.co/dSUX2Vdx3F","shiningstar1502","1242116856825016320",2021-03-17 20:13:17,0,0,"Indonesia",684,972,NA,"en"
"104","<U+0001F3E0>HOUSE PARTY MV YouTube Streaming<U+0001F942>

Shiningstar1502 <U+0001F98B>
#<U+C288><U+C8FC><U+C640>_<U+C5D8><U+D504><U+C758>_<U+D558><U+C6B0><U+C2A4>_<U+D30C><U+D2F0>
#HouseParty
#SUPERJUNIOR
@SJofficial https://t.co/1zBhQQYckZ","shiningstar1502","1242116856825016320",2021-03-17 20:15:05,0,0,"Indonesia",684,972,NA,"en"
"105","<U+0001F3E0>HOUSE PARTY MV YouTube Streaming<U+0001F942>

Shiningstar1502 <U+0001F98B>
#<U+C288><U+C8FC><U+C640>_<U+C5D8><U+D504><U+C758>_<U+D558><U+C6B0><U+C2A4>_<U+D30C><U+D2F0>
#HouseParty
#SUPERJUNIOR
@SJofficial https://t.co/o7YaGerUdl","shiningstar1502","1242116856825016320",2021-03-17 20:14:42,0,0,"Indonesia",684,972,NA,"en"
"106","PART 1 : 
GIVE AWAY ALBUM 10TH SUPER JUNIOR THE RENAISSANCE STYLE
Random

Read the Rules<U+0001F447><U+0001F447>

GOOD LUCK ELF
SEE YOU AT 

HOUSE PARTY TOMORROW
@SJofficial #SUPERJUNIOR #<U+C288><U+D37C><U+C8FC><U+B2C8><U+C5B4> https://t.co/iQU8gJkjby","shiningstar1502","1242116856825016320",2021-03-17 20:05:48,0,279,"Indonesia",684,972,NA,"en"
"107","<U+0001F3E0>HOUSE PARTY MV YouTube Streaming<U+0001F942>

Shiningstar1502 <U+0001F98B>
#<U+C288><U+C8FC><U+C640>_<U+C5D8><U+D504><U+C758>_<U+D558><U+C6B0><U+C2A4>_<U+D30C><U+D2F0>
#HouseParty
#SUPERJUNIOR
@SJofficial https://t.co/bjkYMklZJi","shiningstar1502","1242116856825016320",2021-03-17 20:14:11,0,0,"Indonesia",684,972,NA,"en"
"108","Ministry of Health of Indonesia <U+0001F1EE><U+0001F1E9> tweeted about @SJofficial latest song 'House Party'. (The song has a message related to follow protocols and fight COVID-19) https://t.co/DWrhcUWSCL","shiningstar1502","1242116856825016320",2021-03-17 19:50:50,0,216,"Indonesia",684,972,NA,"en"
"109","@ogut_poenya @SJofficial SUPERJUNIOR HOUSE PARTY

Shiningstar1502 <U+0001F98B>
#<U+C288><U+C8FC><U+C640>_<U+C5D8><U+D504><U+C758>_<U+D558><U+C6B0><U+C2A4>_<U+D30C><U+D2F0>
#HouseParty
#SUPERJUNIOR
@SJofficial https://t.co/HTISzKFZIl","shiningstar1502","1242116856825016320",2021-03-17 20:15:52,0,0,"Indonesia",684,972,NA,"en"
"110","23 South Carolina Republicans have signed onto a measure aimed at blocking hormonal treatments for #transgender youth. But the bill’s chief sponsor is a Democrat, prompting dismay within his own party. #LGBTQ
https://t.co/uzYhXLz2IO","CraryAP","80917722",2021-03-17 20:15:52,0,0,"New York City",6315,1373,NA,"en"
"111","Comedian Sarah Silverman called the Democrat Party ""f**king elitist,"" not actually ""progressive"" at all. https://t.co/feKo5WwbOG","Silc_nj","361004571",2021-03-17 20:15:52,0,28,"NewJersey, USA",609,741,NA,"en"
"112","@Misuki_oo uhmm it looks kind of like the mon Cheri tea party set? But maybe if you can add a little changes <U+263A><U+FE0F>","amelie44991945","1371256851015200768",2021-03-17 20:15:52,0,0,"",1,40,NA,"en"
"113","@SoberStPatsDay joining the party now! Great line up. Congrats on all the hard work!<U+2618><U+FE0F><U+2618><U+FE0F>","SoberStPatsDay","1352592100123144192",2021-03-17 20:15:52,0,1,"Global ",650,2352,NA,"en"
"114","210317  |  Hanse insta mention party, engtrans thread.

<U+2B07><U+FE0F><U+2B07><U+FE0F><U+2B07><U+FE0F>","hnsjik","1081625498864807936",2021-03-17 20:15:51,0,1,"",101,790,NA,"en"
"115","@ProfessorKitKat @lab5023 @SethAbramson Gangrenous Old Pukes. There’s nothing Grand or Party-like about them.","Bobbi93773905","1343769037394890752",2021-03-17 20:15:50,0,1,"",12,26,NA,"en"
"116","Fun, pan-European party Volt managed to win seats. 4! Unbelievable. https://t.co/Rj4xASccE4","PGruite","3137838538",2021-03-17 20:15:50,0,1,"The Netherlands (Amsterdam-Z)",831,1608,NA,"en"
"117","@anet2111 @ksorbs I am an American patriot, as opposed to those who are Trump loyalists. I pledge allegiance to a flag and a country, not a person, party, or agenda.  I believe in democracy and free voting for all citizens of my country. I pay my taxes willingly to support my country.","MTtegs1","2234390569",2021-03-17 20:15:50,0,1,"",829,1020,NA,"en"
"118","This whole debate of Sindh's party and Regional Party, Interior Sindh is SO derogatory and RACIST. 

Does a party from Punjab matter and not the mandate of Sindh.","ItsHashmi","27025861",2021-03-17 20:15:50,0,3,"London UK",2201,2781,NA,"en"
"119","@SenatorWarnock keep speaking that truth. cosign. My new essay @Salon on The Republican Party's nightmare-dreams of a new Jim Crow. 

https://t.co/7Ba2CFJQDI","chaunceydevega","82409321",2021-03-17 20:14:02,0,0,"Chicago",15306,1646,NA,"en"
"120","Today's Republican Party wants to create a new Jim Crow America. It is their nightmare-dream of a new American Apartheid where black Americans are robbed of their full and equal right to vote. My new @Salon:

https://t.co/7Ba2CFJQDI","chaunceydevega","82409321",2021-03-17 20:15:50,0,0,"Chicago",15306,1646,NA,"en"
"121","@historyoarmani2 The Democrat Party moving to the right for my entire lifetime, and continuing to do so.","Onmywaykelllee","3301764632",2021-03-17 20:15:49,0,4,"San Clemente,CA<U+0001F501>SantaCruz,CA",1488,5004,NA,"en"
"122","So first he destroys the UK with Brexit, UKIP &amp; the wretched Brexit party, he wrecks our heads with his Trump fixation, he makes us endure his ceaseless racist, xenophobic drivel, he endlessly lies &amp; now this. What a guy. Mother-in-law jokes, yep, that’s what this is about. Arse https://t.co/bxKXLTcnIP","naomi_ntw","3315123095",2021-03-17 20:15:49,0,0,"",426,506,NA,"en"
"123","Welcome to AFI Yvonne. You are a strong &amp; principled woman who is an asset to AFI and the whole Scottish independence movement. Please read &amp; share this article.
Former Respect party chair joins Action for Independence https://t.co/3Bz5kSwwZI","Documark","1196402970",2021-03-17 20:15:48,0,6,"The high road, for now. ",6062,1692,NA,"en"
"124","""Computacenter, founded by Conservative party donor Sir Philip Hulme has so far been awarded £198 million worth of contracts to deliver devices... The contracts have come under scrutiny after being awarded without an open tender process."" https://t.co/vRZ8YcX5CK","gwynsplace","582672689",2021-03-17 20:15:48,0,1109,"Caerphilly",248,164,NA,"en"
"125","I've sent countless emails tonight, regarding the #fireandrehire petition to branches of left-wing parties, activists, even to MPs in the Labour Party.

Let's hold this government to account, and tell them straight; ""no more fire/rehire""!

https://t.co/K71FOJcNFa","JackMPolitics","1359520088139915269",2021-03-17 20:15:48,0,0,"Wales <U+0001F3F4><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F>",910,909,NA,"en"
"126","Turkey’s top prosecutor files lawsuit demanding the closure of pro-Kurdish HDP. The party received almost 6 million votes in the last elections and many of its members and co-chairs remain behind bars on trumped up terrorism charges. Shameful.","halidetuba","19438514",2021-03-17 20:15:47,0,70,"",1503,1963,NA,"en"
"127","@chelseahandler Words? Yea his words didn’t kill anyone. You are as deranged as the old man in the White House. Keep believing the lies of your party as most of will just tune you out!","DoustouDennis","4825625435",2021-03-17 20:15:47,0,0,"Colonial Heights, VA",411,1769,NA,"en"
"128","@ChrisVanHollen DNC is the party of slavery and Jim Crow laws. DNC supports segregated graduation ceremony at Columbia University.  Where's your outrage?","Bob07486494","1370150865462554626",2021-03-17 20:15:47,0,0,"",0,8,NA,"en"
"129","58. 28/03/2020.

Mention party! https://t.co/Z2BFWpJgDi","aloevy_","1346685981076848641",2021-03-17 20:15:46,0,3,"<U+8463><U+601D><U+6210><U+2661>",1,116,NA,"en"
"130","the way billie uses different versions of the voicemail at the beginning of party favor in thw studio version and many live ones","hslotxanny","1187278311984005120",2021-03-17 20:15:46,0,0,"tell me love is endless <U+263E> ",1428,783,NA,"en"
"131","Explain to me like I'm 5 years old why the Squad can't use the same tactics the Tea Party did when they as a block would have more votes than the razor thin majority in the House.","GingerGaymer","24178451",2021-03-17 20:15:46,0,122,"Las Vegas, NV",55,545,NA,"en"
"132","<U+0001F4AB> Fancam Party<U+0001F4AB>

Drop your fancam or picture under this tweet with #FreeBritney . Retweet for awareness!!","blackoutneyy","1347237570565046272",2021-03-17 20:15:46,0,6,"",854,568,NA,"en"
"133","@80_mcswan It’s tough when you cannot stand many within the party and picture their smug grins when you put an X in the #newSNP box come May. 

People have to be more understanding of this predicament we have. 

We have no means of protest or showing discomfort (other than the list vote)","geeman909","2984030933",2021-03-17 19:59:59,0,0,"Glasgow",400,368,NA,"en"
"134","@Scotmeg2 SNP first vote. Regional vote to another pro Indy party. 

When lockdown is over we finally get off our behinds and protest. 

We can’t let the SNP get away with 5 more years of nothing but THEIR divisive policy - whilst taking the p*** out of us.","geeman909","2984030933",2021-03-17 20:15:46,0,0,"Glasgow",400,368,NA,"en"
"135","@WalesOnline After being set up to put Labour party workers on the payroll both the Welsh and Scottish assemblies have been exceptionally expensive impediments to good government and instruments in the failure of local NHS trusts and the like.

Time to draw a line under them.","C_Wilson_Esq","1239643612008382466",2021-03-17 20:15:46,0,0,"The Planet Zog",117,311,NA,"en"
"136","As I said yesterday, they make me proud every single day but some days, well I'm so glad to be a member of the Scottish National Party. https://t.co/ERviaC20MP","AnneMcLaughlin","23364828",2021-03-17 20:15:45,0,0,"Glasgow",13389,2909,NA,"en"
"137","Guys,

Pls I need more people to know what we do at The Souvenir Whisperer...

We stock a wide array of keep sake worthy party Favors and souvenirs... 

Pls kindly RT, someone on your TL needs to see this <U+0001F64F><U+0001F64F> https://t.co/Y8dVJ10DpT","cisca_ella","3246351501",2021-03-17 20:15:45,0,37,"Lagos, Nigeria",281,278,NA,"en"
"138","Section 8 - no direct outside funding from third-party groups, and SEB shall study proposed method for accepting donations equitably.

Section 9 - vacancy for probate judge

Section 10 - poll workers can serve adjacent counties to where they live!

https://t.co/Jg3ZYWvEvz","cunat_n","818879755818778627",2021-03-17 20:15:45,0,18,"",746,1113,NA,"en"
"139","@FullerMadzia @Mistywoman1 The Tory Party Twitter Bot Machinery is in action. More subtle manipulation to reassure those stupid enough to vote Tory that they are voting for a popular man. It’s easy to get fools to seek comfort in a crowd, just invent the crowd!","coglet","220720863",2021-03-17 20:15:45,0,0,"",494,641,NA,"en"
"140","@ggreenwald Of course you have to open your big fat yap and tow the white party line","MaddoxingAgain","1227751865208594432",2021-03-17 20:15:44,0,0,"You smell sulfur?",42,174,NA,"en"
"141","Exit poll in Dutch election indicates Rutte on top as expected, big increase for liberal pro-EU D66 party.
Losses for Geert Wilders, Greens, socialists, Christian Democrats. 
Pro-EU newcomer Volt enters parliament and far-right FvD gains, but still small. https://t.co/sb0zwKryIk","NaomiOhReally","155203891",2021-03-17 20:15:44,0,1,"Europe",53017,3511,NA,"en"
"142","Bharatiya Janata Party has issued a three-line whip to all its Rajya MPs to be present in the House on 18th March and support the govt's stand","ManishC52077563","4285349774",2021-03-17 20:15:44,0,347,"Gurgaon, India",368,806,NA,"en"
"143","The former president and his party and Fox News are accomplices to the murders in Atlanta.","MarchettaCindy","794731486259908609",2021-03-17 20:15:43,0,2252,"United States",490,687,NA,"en"
"144","So.....................is it rape if one party ends up thrusting during Soaking?","Legace_","748111292",2021-03-17 20:15:43,0,24,"Takoradi",1773,1242,NA,"en"
"145","Magnifying glasses at the ready! <U+0001F50D>Here is a piece I made 2 years ago called The Walking Party, inspired by my love of period fiction. Each figure is no more than 15mm tall so super tiny stitches! <U+0001F9F5><U+0001F33F>#stitchedart #embroidery #handmadehour #austen #bronte #thesewingsongbird https://t.co/CgncoFUVfx","AstroAlbatross","1303629109956939777",2021-03-17 20:15:43,0,4,"",30,83,NA,"en"
"146","@cbarb53 @BachelorABC @mattjames919 @EmmanuelAcho I don't think he took the easy way out what she dressed up as and party she went to is highly offensive.I wouldnt want to be with someone that did things like that and couldn't understand why I was upset about it.","AimeeNicole234","993099818196234240",2021-03-17 20:15:42,0,0,"",84,155,NA,"en"
"147","There he stood in HOC looking for justice as he has done with many parties over the years. Classy, sincere, fluent talking about cesspit of a party SNP and its far reaching tentacles. Fabulous Mr Davis @DavidDavisMP You may have just saved Scotland. We the majority thank you <U+0001F942>","DMC501","1045370353726500865",2021-03-17 20:15:42,0,150,"Perth, Scotland",16,419,NA,"en"
"148","Harry at the #FineLine Listening Party in Berlin - November 26 https://t.co/2h4tsxRCbE","ondrayuhhhhh","3099651795",2021-03-17 20:15:41,0,276,"",56,118,NA,"en"
"149","Join me at 5 on the usual channels. Carol Dobson, the leader of The Freedom Alliance Party joins me. I'll also be joined by Marilyn Hawes, the founder and CEO of Freedom From Abuse.","TimHowe73500437","1293574779128221696",2021-03-17 20:15:41,0,33,"",424,301,NA,"en"
"150","@_princeyssa_ There isn't one. A point, or an opposition party.","TimHowe73500437","1293574779128221696",2021-03-17 20:05:13,0,0,"",424,301,NA,"en"
"151","what the fuck is the point of an opposition party if you are going to constantly vote for bills the tories bring to parliament. #KeirStarmer #PoliceBill #FascistBritain","TimHowe73500437","1293574779128221696",2021-03-17 20:04:47,0,148,"",424,301,NA,"en"
"152","#MorningJoe Trump was America’s worst nightmare. If he had been a smarter man we would have lost our democracy. One major political party is fascist. This is the present danger. They must never be on power again.","mjgriffing1105","101358517",2021-03-17 20:15:40,0,105,"iPhone: 33.640118,-84.436682",395,533,NA,"en"
"153","@GeorgeAylett So you're going to vote for a party you are actively trying to destroy?  Great roadmap mate.","4NDY_EVO","111461652",2021-03-17 19:58:42,0,0,"",537,609,NA,"en"
